id,unicode,X,Y,population,traveller,visitor
2004,39075,1177074.4966867294,430365.7776171685,39049,4295,5340
2005,39077,1112275.6904654696,487130.45963098871,59611,9251,7702
2006,39079,1144070.6419399676,250999.49281385474,32633,4228,3094
2007,39081,1277162.1581309852,425924.88742685533,73663,9019,6150
2008,39083,1138774.8764638267,406353.57319228427,54616,7392,3160
2009,39085,1214841.441071481,564759.13243766071,227548,43899,30045
2010,39087,1157674.7765650502,205254.38293790538,62237,13413,2957
2011,39089,1138492.5326083845,371570.36843335652,146268,28782,13805
2012,39091,1026850.0314091432,389899.5274583326,45984,6838,5240
2013,39093,1146704.0938211612,508980.99455999653,285095,44070,19185
2014,39095,1018072.2375575823,527886.64584376442,454904,32148,51464
2015,39097,1064696.1124480446,338996.79099657008,40218,10245,5605
2016,39099,1264722.4312221885,495366.93155112315,257104,32394,26310
2017,39101,1074316.091729169,418663.5488817498,66135,6447,6447
2018,39103,1170324.7632861689,492356.57586494903,151751,40831,19627
2019,39105,1193601.4455114421,265259.2889906732,23028,4521,800
2020,39107,952700.24294445175,397738.48297876475,40913,6732,2840
2021,39109,992819.07567925961,347742.81584666244,99015,18619,13203
2022,39111,1261921.1613139769,348880.62268686702,15172,2219,1797
2023,39113,991755.78066960291,313855.93527037959,558522,48150,76942
2024,39115,1199075.4354515234,327055.43925226096,14944,2749,528
2025,39117,1105792.3899896974,415836.54229496059,31813,10108,1828
2026,39119,1185668.7045642023,364148.6372601153,84732,7899,8000
2027,39121,1229983.017601399,348263.45409494144,14108,2276,1044
2028,39123,1063764.9044802592,524203.57405110687,40983,8510,4284
2029,39125,949062.33258186001,462350.65313518001,20251,5104,1216
2030,39127,1164931.3339479323,335233.05371282523,34099,8395,1742
2031,39129,1100093.0982679056,315285.05409653537,52808,12137,7557
2032,39131,1105096.8217352701,252113.22432327669,27688,3540,5171
2033,39133,1227388.01890988,506752.9899703011,152504,38662,20772
2034,39135,961800.40538476687,308736.58357371646,42381,10940,2833
2035,39137,987454.48940633424,456412.528059554,34750,7239,2393
2036,39139,1123269.2862143226,446660.3611734368,128853,9341,11943
2037,39141,1101968.0058369876,281121.59629935055,73507,8986,6725
2038,39143,1064093.0393067538,504301.73954534845,61812,9326,7548
2039,39145,1115559.3501684275,222619.67334688737,79168,6436,3653
2040,39147,1068962.70853478,478585.41755015426,58588,10496,5491
2041,39149,990981.56964064587,378911.70782805799,48360,5384,10982
2042,39151,1219491.8513649425,465436.27020501992,378036,36666,31105
2043,39153,1200462.7866400697,497838.62578937371,543442,64608,76719
2044,39155,1260532.3994118597,529015.35350092943,224912,26412,29040
2045,39157,1216946.7731178997,422765.26091801887,91043,11268,6440
2046,39159,1061080.8838970822,384331.46856463508,41338,8716,14678
2047,39161,952077.47954870772,433250.74591428792,29627,4956,3234
2048,39163,1151700.5450698081,278282.39487413375,12825,2865,870
2049,39165,1006733.0880819858,278804.01895903022,161716,47063,33244
2050,39167,1231922.8088480639,313351.45302585204,63180,8201,6857
2051,39169,1176050.8275888695,460518.59850989137,111668,14728,12520
2052,39171,942446.31776478235,511581.90877734846,39199,4658,4731
2053,39173,1024604.1105814477,499494.42197419447,121199,27076,26882
2054,39175,1058572.335008092,445365.78150741081,22894,3802,2823
2055,40001,120018.71080354431,-180229.08788794166,21031,2953,1037
2056,40003,-205598.55177899328,-83676.479146729995,6080,609,331
2057,40005,-3472.676564833359,-350040.54860930302,13820,1463,736
2058,40007,-395847.06155575637,-74749.050382315749,5782,985,383
2059,40009,-332045.39518903568,-243483.50672347844,19777,916,1578
2060,40011,-217744.56577840319,-179262.80632168584,11959,922,836
2061,40013,-23873.120052349776,-395981.99716403667,36604,5105,1725
2062,40015,-214463.9201755737,-257833.32928046727,30037,3554,1414
2063,40017,-178161.83969141418,-217410.11766750598,88230,27387,8194
2064,40019,-117503.84442796219,-362974.95316726685,45547,1908,4015
2065,40021,89480.173168114066,-178057.38775211989,42635,4829,2358
2066,40023,41016.360228751852,-388733.8846043431,15325,1529,852
2067,40025,-576088.74623732758,-64459.304766995912,3121,194,123
2068,40027,-119788.59633914653,-256379.74395612392,208614,51613,16125
2069,40029,-27112.310367015212,-326008.66777985782,6009,926,305
2070,40031,-224691.83686448977,-314864.01190290274,115082,2870,4566
2071,40033,-216677.48749769677,-356689.6761900009,6613,1358,206
2072,40035,70000.930944230277,-82456.682627022543,14928,1470,2244
2073,40037,-33180.195985638995,-178895.4972493586,67507,15858,7109
2074,40039,-269381.07069889491,-204219.74321105928,26066,1973,2229
2075,40041,106393.46253960337,-121681.65529189378,37108,6763,1817
2076,40043,-268728.20382350276,-165169.372597265,4714,653,474
2077,40045,-334361.97218814399,-137034.75675169699,4050,599,299
2078,40047,-158468.30606725143,-124114.77867223143,57721,1743,2221
2079,40049,-118969.27267721371,-312214.2724192075,27258,2832,2438
2080,40051,-170489.25307995005,-276436.90833951911,45534,8446,2880
2081,40053,-157882.5188418623,-77389.870538113129,5127,774,323
2082,40055,-322506.61287138821,-281143.14964522689,6044,614,433
2083,40057,-349212.49598929024,-301564.16666698124,3272,260,98
2084,40059,-324139.76141354104,-73451.184894392456,3537,350,256
2085,40061,79716.768240495818,-254455.26146013828,11818,1515,532
2086,40063,-22640.123944303999,-274557.04820102756,14106,1848,731
2087,40065,-310735.13575645688,-320483.03671983292,28278,755,1884
2088,40067,-168104.24903009599,-377835.69867924589,6773,906,463
2089,40069,-60329.555247853779,-356224.47999138228,10521,1700,1096
2090,40071,-101106.00666128316,-75817.045187784024,47954,1655,3025
2091,40073,-173618.33674089197,-172402.14740801087,13898,1907,1045
2092,40075,-270059.25630413427,-285118.95880593313,10201,1104,710
2093,40077,67951.752434479116,-293587.32067681878,10661,1385,765
2094,40079,117489.5110480266,-290413.91703932855,48104,6810,2145
2095,40081,-79007.691916028038,-200951.21632448403,32155,7612,1781
2096,40083,-129067.9085263063,-176110.84834968823,33967,9719,2178
2097,40085,-114088.74870885568,-396687.32936992048,8826,1871,555
2098,40087,-130623.23990583724,-278019.66686610307,27863,8214,3006
2099,40089,112500.73255600331,-378128.12812676083,34348,1441,1208
2100,40091,29996.941149830371,-238110.62647805974,19432,3078,938
2101,40093,-225606.79566701097,-130119.17326850895,7536,1028,719
2102,40095,-70504.11822804893,-388793.52494251076,13170,1592,976
2103,40097,68434.389713144716,-133985.21577159557,38413,4768,2718
2104,40099,-97314.985780512652,-337345.38807854394,12582,1646,814
2105,40101,55747.009228342999,-210863.15886299167,69418,4547,7646
2106,40103,-109372.51504104966,-123829.27263466828,11385,1455,1316
2107,40105,33814.254147385465,-78556.809271916529,10583,2423,491
2108,40107,-29030.486237084664,-227845.66233736847,11841,1603,665
2109,40109,-126457.29029745788,-217330.40781922752,661769,21785,107775
2110,40111,3205.2623960628321,-207617.85256133293,39625,5802,2014
2111,40113,-35278.475478101966,-97535.039950800579,44579,12391,2416
2112,40115,105096.55721208995,-73809.365767209471,33214,4017,1936
2113,40117,-62189.261493199621,-132321.46304138296,16684,4351,656
2114,40119,-87077.639563700199,-158934.91635251511,68350,4026,4838
2115,40121,22780.232154122972,-288489.96020937292,43982,1764,1982
2116,40123,-62170.199377695368,-310191.15463086317,35148,1505,2575
2117,40125,-85611.422010724069,-256443.92581926702,65647,9495,5270
2118,40127,56905.291019688389,-345100.9515681644,11638,1126,700
2119,40129,-331459.38188213931,-196510.30809365961,3426,457,272
2120,40131,35171.413345037174,-126377.64129259143,71383,18343,7915
2121,40133,-55604.359698441251,-261095.35446158255,24963,3041,2243
2122,40135,111979.67935893554,-223821.99002439843,39040,6866,1333
2123,40137,-168692.30709455133,-335887.13038281183,43116,2781,1835
2124,40139,-485362.40188794426,-70236.879953470328,20161,1364,1401
2125,40141,-266807.39235291415,-346026.20215783507,9247,857,376
2126,40143,5224.2933435874493,-154504.6141105174,563748,15682,77570
2127,40145,42805.051507236174,-172316.88132302862,57711,20337,2884
2128,40147,8458.2605415262806,-87973.240329434106,48987,4454,2980
2129,40149,-269784.13022479776,-243234.67785103837,11497,2096,635
2130,40151,-253299.0745705383,-78339.789769711264,9049,467,506
2131,40153,-290016.37777551042,-115747.6928011134,18436,803,1121
2132,41001,-1699453.6323537074,1001203.2274723714,16714,529,351
2133,41003,-2146114.6280327369,1094255.0029577601,78236,7707,9181
2134,41005,-2032939.4443302068,1142164.1858770892,339223,84869,53294
2135,41007,-2115292.1286459346,1259535.009957708,35560,1404,1582
2136,41009,-2074730.1435158479,1241530.7185041539,43634,9924,2734
2137,41011,-2236786.2986954758,967907.7280807019,62662,1195,940
2138,41013,-1921145.5295785351,990901.97681967891,19262,1570,1179
2139,41015,-2267632.1269242452,893594.07388479321,21133,700,700
2140,41017,-1994903.7833300689,984379.00662411749,116566,3057,3726
2141,41019,-2164115.9067055606,958514.57943255152,100485,2474,1920
2142,41021,-1875293.110262756,1121081.0723804224,1908,105,198
2143,41023,-1807648.4943521379,1002065.0936862463,7906,185,203
2144,41025,-1842687.3038379599,846328.31416516518,7661,67,127
2145,41027,-1980028.1479846339,1165485.9905344357,20461,1483,2162
2146,41029,-2156612.6066949936,857669.81931673107,181775,3916,4270
2147,41031,-1970106.3601397674,1060208.4988758096,19113,1955,1033
2148,41033,-2223589.276139338,869586.94703832024,75851,4128,2326
2149,41035,-2064166.4335483767,860810.31466382684,63885,1014,1165
2150,41037,-1961638.642859186,845586.98376120464,7428,170,134
2151,41039,-2118900.2098649787,1022050.8171635857,323492,6167,6266
2152,41041,-2174670.9138621809,1120156.1476798409,44317,1302,1073
2153,41043,-2078035.8480405796,1074018.5242755741,103020,12859,10646
2154,41045,-1733623.4644583305,834770.67079650774,31540,1756,4338
2155,41047,-2068898.4548982829,1119453.0131110193,285411,24784,27123
2156,41049,-1826638.0477568039,1113243.7213195637,10995,1594,865
2157,41051,-2036657.513546464,1184675.7473404282,661654,72297,169015
2158,41053,-2131869.7708768188,1137811.8201026486,62596,16120,5896
2159,41055,-1910769.3192905637,1133560.0228426391,1921,203,228
2160,41057,-2136617.2555283606,1204158.8053943592,24253,1220,652
2161,41059,-1757814.4556380815,1115938.2659808174,70728,3738,4553
2162,41061,-1709712.1384695754,1072266.2906041094,24537,652,447
2163,41063,-1639791.8028953325,1086816.5545641771,7220,143,138
2164,41065,-1954073.4052152748,1116937.7502769099,23837,1876,1784
2165,41067,-2087487.2511534034,1200859.5159279697,447980,73838,74240
2166,41069,-1879519.4436199367,1047251.7468009132,1546,124,46
2167,41071,-2113541.3468182441,1170589.2002369903,85198,13975,6474
2168,42001,1581889.2611336298,422617.5583578496,91457,20970,8202
2169,42003,1340335.3864385763,445934.60568791354,1279651,45444,146060
2170,42005,1376472.3219426405,491237.80117266829,72268,13483,5611
2171,42007,1305889.9535428777,464385.520303895,181054,34087,14545
2172,42009,1473215.2846567379,416997.86730877671,49928,6673,3314
2173,42011,1676333.1023711083,504543.13301347452,374546,37001,26273
2174,42013,1475164.5517533773,471479.45295702183,128981,6142,11471
2175,42015,1596518.4708961626,644713.45335983706,62756,6482,4837
2176,42017,1745636.7424511379,510593.36380792974,599085,135256,73496
2177,42019,1337626.8339276817,495781.5598696316,174444,29515,23551
2178,42021,1444707.421457811,467420.17700506712,152107,12141,10595
2179,42023,1467228.9232117836,578873.95291752706,5930,382,692
2180,42025,1682276.3552794547,563324.83914167364,58807,13527,3551
2181,42027,1509524.7528773793,527975.16292024241,135965,5245,13749
2182,42029,1701419.5166975739,459140.66787938774,435303,80374,77787
2183,42031,1372663.283038514,533781.23113442061,41735,4637,3383
2184,42033,1454133.0902442574,526675.58050624095,83465,9876,7104
2185,42035,1517647.4322099395,565482.04328025703,37926,5513,2995
2186,42037,1622401.3752248047,565479.72004957264,63936,7224,6808
2187,42039,1307284.7742971051,578436.15002008481,90306,8673,5575
2188,42041,1571543.3698600763,453951.84552318486,213906,32754,46884
2189,42043,1606099.2951073213,489699.667504685,251911,27241,70602
2190,42045,1731690.3863274502,459280.09216879058,551536,115780,78064
2191,42047,1431162.918590649,570822.46421605139,35033,1714,1883
2192,42049,1307519.5003098312,613399.7554897865,280803,4753,9680
2193,42051,1378522.9791131471,390095.046371,148214,22031,6680
2194,42053,1381523.9081806941,571826.50123514829,5021,771,1059
2195,42055,1538830.9369658274,420487.83205455577,129745,17484,9838
2196,42057,1506319.1129201334,413994.40852650418,14296,3004,2056
2197,42059,1331677.4425889303,374611.39526426391,40591,5534,3779
2198,42061,1506876.1395726099,470146.19683350838,45620,6645,2855
2199,42063,1410687.7401740439,479072.78812539286,89518,8954,6956
2200,42065,1408486.7728164075,532850.40590907854,45872,6433,4545
2201,42067,1552172.0064213602,492057.49498486391,22850,4675,1698
2202,42069,1678055.7350246424,621825.85445244971,212999,14996,19407
2203,42071,1658511.9611834611,457902.36012186657,471955,30023,23076
2204,42073,1301462.7955483659,498731.61322510534,94547,12733,8192
2205,42075,1633696.9106698767,489895.70429428568,120309,22127,9910
2206,42077,1699083.0785509034,531974.33206149191,312368,37579,53983
2207,42079,1653349.7134492411,586741.47736337071,318842,20505,21616
2208,42081,1562035.0531415339,586778.5198505132,119851,6677,8126
2209,42083,1429877.5894062785,614116.34864611458,45748,3610,2425
2210,42085,1302023.3616551114,534114.85786695685,120211,10784,10667
2211,42087,1532750.1596224569,497257.37661311898,46479,4366,2535
2212,42089,1709051.7779325543,585220.7357238133,139710,22413,11923
2213,42091,1727245.480991828,492045.80238055368,751335,134063,201192
2214,42093,1602176.842877314,558930.88558266452,18275,3335,6951
2215,42095,1718996.922844738,552572.18461971078,267740,57133,29593
2216,42097,1602029.6089228108,538773.11057401542,94823,17299,9380
2217,42099,1566615.7370153803,479772.46319628594,43634,14653,2074
2218,42101,1751402.3115661007,474078.93974430329,1514563,139720,230372
2219,42103,1727212.6625035179,620676.52070233109,46380,13829,2606
2220,42105,1485780.8927742238,617521.63972925721,18123,1981,1861
2221,42107,1645743.9101270128,531184.07758871233,149994,18717,7602
2222,42109,1574250.3191741065,523754.32003638597,37502,5499,6043
2223,42111,1429098.9420192724,405033.4293326257,80034,9164,4535
2224,42113,1604627.8961035158,607238.42162604234,6577,979,614
2225,42115,1653440.3157133919,660525.74305792537,42260,9684,1906
2226,42117,1537156.5658384219,630708.34896196448,41309,4321,2368
2227,42119,1570632.4929486031,545074.26254479098,41622,5490,7941
2228,42121,1341066.3528496455,551957.69978460029,57405,5501,4433
2229,42123,1372509.2390527935,604483.97596499114,43716,3703,2001
2230,42125,1323379.9141229943,411328.33559133695,203008,36253,21359
2231,42127,1697712.1872180344,650377.53323124943,47843,7250,4539
2232,42129,1386015.2195639152,435862.10453999822,369664,59179,33343
2233,42131,1643118.6511819628,623633.24756386899,28038,6069,4481
2234,42133,1621651.5806648554,436217.63727311691,382743,50950,27268
2235,44001,2018468.2210578348,736387.46827022929,50697,14573,5349
2236,44003,1995355.9176060588,725182.68380202434,167516,42637,33546
2237,44005,2026926.0451245438,720055.50716025941,85734,13519,11366
2238,44007,1990681.2326583266,746924.86619432666,622378,73361,77263
2239,44009,1998532.388647723,702499.29520970141,123943,28943,13460
2240,45001,1233914.6219785293,-278880.38872931013,26229,5432,2326
